ablation	input	base	family	operator	expected	full_actual	ablation_actual	missed_reject
no-typed	fixtures/mutants/semantic-self-consistency.C03--duplicate-backend-0.sexp	semantic-self-consistency.C03	certificate-tampering	duplicate-backend	reject-R13	reject-R13	reject-R13	false
no-typed	fixtures/mutants/self-expansion.C04--duplicate-backend-0.sexp	self-expansion.C04	certificate-tampering	duplicate-backend	reject-R13	reject-R13	reject-R13	false
no-typed	fixtures/mutants/all-in-one.C01--duplicate-backend-0.sexp	all-in-one.C01	certificate-tampering	duplicate-backend	reject-R13	reject-R13	reject-R13	false
no-typed	fixtures/mutants/adaptive-pruning.C03--duplicate-backend-0.sexp	adaptive-pruning.C03	certificate-tampering	duplicate-backend	reject-R13	reject-R13	reject-R13	false
no-typed	fixtures/mutants/stochastic-interpolants.C01--duplicate-backend-0.sexp	stochastic-interpolants.C01	certificate-tampering	duplicate-backend	reject-R13	reject-R13	reject-R13	false
no-typed	fixtures/mutants/pinn.C01--duplicate-backend-0.sexp	pinn.C01	certificate-tampering	duplicate-backend	reject-R13	reject-R13	reject-R13	false
no-typed	fixtures/mutants/bbox.C04--duplicate-backend-0.sexp	bbox.C04	certificate-tampering	duplicate-backend	reject-R13	reject-R13	reject-R13	false
no-typed	fixtures/mutants/all-in-one.C05--duplicate-backend-0.sexp	all-in-one.C05	certificate-tampering	duplicate-backend	reject-R13	reject-R13	reject-R13	false
no-typed	fixtures/mutants/fre.C04--duplicate-backend-0.sexp	fre.C04	certificate-tampering	duplicate-backend	reject-R13	reject-R13	reject-R13	false
no-typed	fixtures/mutants/sapg.C02--duplicate-backend-0.sexp	sapg.C02	certificate-tampering	duplicate-backend	reject-R13	reject-R13	reject-R13	false
no-typed	fixtures/mutants/stay-on-topic-with-classifier-free-guidance.C05--duplicate-backend-0.sexp	stay-on-topic-with-classifier-free-guidance.C05	certificate-tampering	duplicate-backend	reject-R13	reject-R13	reject-R13	false
no-typed	fixtures/mutants/pinn.C03--unknown-backend-0.sexp	pinn.C03	certificate-tampering	unknown-backend	reject-R13	reject-R13	reject-R13	false
no-typed	fixtures/mutants/bbox.C05--unknown-backend-0.sexp	bbox.C05	certificate-tampering	unknown-backend	reject-R13	reject-R13	reject-R13	false
no-typed	fixtures/mutants/rebench-restricted_mlm.C14--unknown-backend-0.sexp	rebench-restricted_mlm.C14	certificate-tampering	unknown-backend	reject-R13	reject-R13	reject-R13	false
no-typed	fixtures/mutants/rebench-rust_codecontests.C09--unknown-backend-0.sexp	rebench-rust_codecontests.C09	certificate-tampering	unknown-backend	reject-R13	reject-R13	reject-R13	false
no-typed	fixtures/mutants/lbcs.C05--unknown-backend-0.sexp	lbcs.C05	certificate-tampering	unknown-backend	reject-R13	reject-R13	reject-R13	false
no-typed	fixtures/mutants/pinn.C05--unknown-backend-0.sexp	pinn.C05	certificate-tampering	unknown-backend	reject-R13	reject-R13	reject-R13	false
no-typed	fixtures/mutants/bridging-data-gaps.C05--unknown-backend-0.sexp	bridging-data-gaps.C05	certificate-tampering	unknown-backend	reject-R13	reject-R13	reject-R13	false
no-typed	fixtures/mutants/all-in-one.C03--unknown-backend-0.sexp	all-in-one.C03	certificate-tampering	unknown-backend	reject-R13	reject-R13	reject-R13	false
no-typed	fixtures/mutants/semantic-self-consistency.C05--unknown-backend-0.sexp	semantic-self-consistency.C05	certificate-tampering	unknown-backend	reject-R13	reject-R13	reject-R13	false
no-typed	fixtures/mutants/adaptive-pruning.C03--unknown-backend-0.sexp	adaptive-pruning.C03	certificate-tampering	unknown-backend	reject-R13	reject-R13	reject-R13	false
no-typed	fixtures/mutants/ftrl.C01--unknown-backend-0.sexp	ftrl.C01	certificate-tampering	unknown-backend	reject-R13	reject-R13	reject-R13	false
no-typed	fixtures/mutants/sapg.C06--unknown-backend-0.sexp	sapg.C06	certificate-tampering	unknown-backend	reject-R13	reject-R13	reject-R13	false
no-typed	fixtures/mutants/bam.C05--drop-support-0.sexp	bam.C05	accept-verdict	drop-support	accept-gap	accept-gap	accept-gap	false
no-typed	fixtures/mutants/bam.C05--attach-undercut-0.sexp	bam.C05	accept-verdict	attach-undercut	accept-defeated	accept-defeated	accept-defeated	false
no-typed	fixtures/mutants/bam.C05--quarantine-attacker-0.sexp	bam.C05	accept-verdict	quarantine-attacker	accept-evidence-blocked	accept-evidence-blocked	accept-evidence-blocked	false
no-typed	fixtures/mutants/bam.C05--attach-rebut-cycle-0.sexp	bam.C05	accept-verdict	attach-rebut-cycle	accept-contested	accept-all-contested	accept-all-contested	false
no-typed	fixtures/mutants/bam.C05--attach-undermine-0.sexp	bam.C05	accept-verdict	attach-undermine	accept-defeated	accept-defeated	accept-defeated	false
no-typed	fixtures/mutants/bam.C05--attach-reinstate-0.sexp	bam.C05	accept-verdict	attach-reinstate	accept-justified	accept-justified	accept-justified	false
no-typed	fixtures/mutants/fre.C01--drop-support-0.sexp	fre.C01	accept-verdict	drop-support	accept-gap	accept-gap	accept-gap	false
no-typed	fixtures/mutants/fre.C01--attach-undercut-0.sexp	fre.C01	accept-verdict	attach-undercut	accept-defeated	accept-defeated	accept-defeated	false
no-typed	fixtures/mutants/fre.C01--quarantine-attacker-0.sexp	fre.C01	accept-verdict	quarantine-attacker	accept-evidence-blocked	accept-evidence-blocked	accept-evidence-blocked	false
no-typed	fixtures/mutants/fre.C01--attach-rebut-cycle-0.sexp	fre.C01	accept-verdict	attach-rebut-cycle	accept-contested	accept-all-contested	accept-all-contested	false
no-typed	fixtures/mutants/fre.C01--attach-undermine-0.sexp	fre.C01	accept-verdict	attach-undermine	accept-defeated	accept-defeated	accept-defeated	false
no-typed	fixtures/mutants/fre.C01--attach-reinstate-0.sexp	fre.C01	accept-verdict	attach-reinstate	accept-justified	accept-justified	accept-justified	false
no-typed	fixtures/mutants/pinn.C01--drop-support-0.sexp	pinn.C01	accept-verdict	drop-support	accept-gap	accept-gap	accept-gap	false
no-typed	fixtures/mutants/pinn.C01--attach-undercut-0.sexp	pinn.C01	accept-verdict	attach-undercut	accept-defeated	accept-defeated	accept-defeated	false
no-typed	fixtures/mutants/pinn.C01--quarantine-attacker-0.sexp	pinn.C01	accept-verdict	quarantine-attacker	accept-evidence-blocked	accept-evidence-blocked	accept-evidence-blocked	false
no-typed	fixtures/mutants/pinn.C01--attach-rebut-cycle-0.sexp	pinn.C01	accept-verdict	attach-rebut-cycle	accept-contested	accept-all-contested	accept-all-contested	false
no-typed	fixtures/mutants/pinn.C01--attach-undermine-0.sexp	pinn.C01	accept-verdict	attach-undermine	accept-defeated	accept-defeated	accept-defeated	false
no-typed	fixtures/mutants/pinn.C01--attach-reinstate-0.sexp	pinn.C01	accept-verdict	attach-reinstate	accept-justified	accept-justified	accept-justified	false
no-typed	fixtures/mutants/rice.C01--drop-support-0.sexp	rice.C01	accept-verdict	drop-support	accept-gap	accept-gap	accept-gap	false
no-typed	fixtures/mutants/rice.C01--attach-undercut-0.sexp	rice.C01	accept-verdict	attach-undercut	accept-defeated	accept-defeated	accept-defeated	false
no-typed	fixtures/mutants/rice.C01--quarantine-attacker-0.sexp	rice.C01	accept-verdict	quarantine-attacker	accept-evidence-blocked	accept-evidence-blocked	accept-evidence-blocked	false
no-typed	fixtures/mutants/rice.C01--attach-rebut-cycle-0.sexp	rice.C01	accept-verdict	attach-rebut-cycle	accept-contested	accept-all-contested	accept-all-contested	false
no-typed	fixtures/mutants/rice.C01--attach-undermine-0.sexp	rice.C01	accept-verdict	attach-undermine	accept-defeated	accept-defeated	accept-defeated	false
no-typed	fixtures/mutants/rice.C01--attach-reinstate-0.sexp	rice.C01	accept-verdict	attach-reinstate	accept-justified	accept-justified	accept-justified	false
no-typed	fixtures/mutants/sample-specific-masks.C05--drop-support-0.sexp	sample-specific-masks.C05	accept-verdict	drop-support	accept-gap	accept-gap	accept-gap	false
no-typed	fixtures/mutants/sample-specific-masks.C05--attach-undercut-0.sexp	sample-specific-masks.C05	accept-verdict	attach-undercut	accept-defeated	accept-defeated	accept-defeated	false
no-typed	fixtures/mutants/sample-specific-masks.C05--quarantine-attacker-0.sexp	sample-specific-masks.C05	accept-verdict	quarantine-attacker	accept-evidence-blocked	accept-evidence-blocked	accept-evidence-blocked	false
no-typed	fixtures/mutants/sample-specific-masks.C05--attach-rebut-cycle-0.sexp	sample-specific-masks.C05	accept-verdict	attach-rebut-cycle	accept-contested	accept-all-contested	accept-all-contested	false
no-typed	fixtures/mutants/sample-specific-masks.C05--attach-undermine-0.sexp	sample-specific-masks.C05	accept-verdict	attach-undermine	accept-defeated	accept-defeated	accept-defeated	false
no-typed	fixtures/mutants/sample-specific-masks.C05--attach-reinstate-0.sexp	sample-specific-masks.C05	accept-verdict	attach-reinstate	accept-justified	accept-justified	accept-justified	false
no-typed	fixtures/mutants/sample-specific-masks.C06--drop-support-0.sexp	sample-specific-masks.C06	accept-verdict	drop-support	accept-gap	accept-gap	accept-gap	false
no-typed	fixtures/mutants/sample-specific-masks.C06--attach-undercut-0.sexp	sample-specific-masks.C06	accept-verdict	attach-undercut	accept-defeated	accept-defeated	accept-defeated	false
no-typed	fixtures/mutants/sample-specific-masks.C06--quarantine-attacker-0.sexp	sample-specific-masks.C06	accept-verdict	quarantine-attacker	accept-evidence-blocked	accept-evidence-blocked	accept-evidence-blocked	false
no-typed	fixtures/mutants/sample-specific-masks.C06--attach-rebut-cycle-0.sexp	sample-specific-masks.C06	accept-verdict	attach-rebut-cycle	accept-contested	accept-all-contested	accept-all-contested	false
no-typed	fixtures/mutants/sample-specific-masks.C06--attach-undermine-0.sexp	sample-specific-masks.C06	accept-verdict	attach-undermine	accept-defeated	accept-defeated	accept-defeated	false
no-typed	fixtures/mutants/sample-specific-masks.C06--attach-reinstate-0.sexp	sample-specific-masks.C06	accept-verdict	attach-reinstate	accept-justified	accept-justified	accept-justified	false
no-typed	fixtures/mutants/self-composing-policies.C01--drop-support-0.sexp	self-composing-policies.C01	accept-verdict	drop-support	accept-gap	accept-gap	accept-gap	false
no-typed	fixtures/mutants/self-composing-policies.C01--attach-undercut-0.sexp	self-composing-policies.C01	accept-verdict	attach-undercut	accept-defeated	accept-defeated	accept-defeated	false
no-typed	fixtures/mutants/self-composing-policies.C01--quarantine-attacker-0.sexp	self-composing-policies.C01	accept-verdict	quarantine-attacker	accept-evidence-blocked	accept-evidence-blocked	accept-evidence-blocked	false
no-typed	fixtures/mutants/self-composing-policies.C01--attach-rebut-cycle-0.sexp	self-composing-policies.C01	accept-verdict	attach-rebut-cycle	accept-contested	accept-all-contested	accept-all-contested	false
no-typed	fixtures/mutants/self-composing-policies.C01--attach-undermine-0.sexp	self-composing-policies.C01	accept-verdict	attach-undermine	accept-defeated	accept-defeated	accept-defeated	false
no-typed	fixtures/mutants/self-composing-policies.C01--attach-reinstate-0.sexp	self-composing-policies.C01	accept-verdict	attach-reinstate	accept-justified	accept-justified	accept-justified	false
no-typed	fixtures/mutants/rebench-restricted_mlm.C14--drop-support-0.sexp	rebench-restricted_mlm.C14	accept-verdict	drop-support	accept-gap	accept-gap	accept-gap	false
no-typed	fixtures/mutants/rebench-restricted_mlm.C14--attach-undercut-0.sexp	rebench-restricted_mlm.C14	accept-verdict	attach-undercut	accept-defeated	accept-defeated	accept-defeated	false
no-typed	fixtures/mutants/rebench-restricted_mlm.C14--quarantine-attacker-0.sexp	rebench-restricted_mlm.C14	accept-verdict	quarantine-attacker	accept-evidence-blocked	accept-evidence-blocked	accept-evidence-blocked	false
no-typed	fixtures/mutants/rebench-restricted_mlm.C14--attach-rebut-cycle-0.sexp	rebench-restricted_mlm.C14	accept-verdict	attach-rebut-cycle	accept-contested	accept-all-contested	accept-all-contested	false
no-typed	fixtures/mutants/rebench-restricted_mlm.C14--attach-undermine-0.sexp	rebench-restricted_mlm.C14	accept-verdict	attach-undermine	accept-defeated	accept-defeated	accept-defeated	false
no-typed	fixtures/mutants/rebench-restricted_mlm.C14--attach-reinstate-0.sexp	rebench-restricted_mlm.C14	accept-verdict	attach-reinstate	accept-justified	accept-justified	accept-justified	false
no-typed	fixtures/mutants/rebench-rust_codecontests.C02--drop-support-0.sexp	rebench-rust_codecontests.C02	accept-verdict	drop-support	accept-gap	accept-gap	accept-gap	false
no-typed	fixtures/mutants/rebench-rust_codecontests.C02--attach-undercut-0.sexp	rebench-rust_codecontests.C02	accept-verdict	attach-undercut	accept-defeated	accept-defeated	accept-defeated	false
no-typed	fixtures/mutants/rebench-rust_codecontests.C02--quarantine-attacker-0.sexp	rebench-rust_codecontests.C02	accept-verdict	quarantine-attacker	accept-evidence-blocked	accept-evidence-blocked	accept-evidence-blocked	false
no-typed	fixtures/mutants/rebench-rust_codecontests.C02--attach-rebut-cycle-0.sexp	rebench-rust_codecontests.C02	accept-verdict	attach-rebut-cycle	accept-contested	accept-all-contested	accept-all-contested	false
no-typed	fixtures/mutants/rebench-rust_codecontests.C02--attach-undermine-0.sexp	rebench-rust_codecontests.C02	accept-verdict	attach-undermine	accept-defeated	accept-defeated	accept-defeated	false
no-typed	fixtures/mutants/rebench-rust_codecontests.C02--attach-reinstate-0.sexp	rebench-rust_codecontests.C02	accept-verdict	attach-reinstate	accept-justified	accept-justified	accept-justified	false
no-typed	corpus-units/adaptive-pruning/C03/unit.core.sexp	adaptive-pruning.C03	paperbench	-	accept-gap	accept-gap	accept-gap	false
no-typed	corpus-units/adaptive-pruning/C04/unit.core.sexp	adaptive-pruning.C04	paperbench	-	accept-gap	accept-gap	accept-gap	false
no-typed	corpus-units/all-in-one/C01/unit.core.sexp	all-in-one.C01	paperbench	-	accept-gap	accept-gap	accept-gap	false
no-typed	corpus-units/all-in-one/C03/unit.core.sexp	all-in-one.C03	paperbench	-	accept-gap	accept-gap	accept-gap	false
no-typed	corpus-units/all-in-one/C05/unit.core.sexp	all-in-one.C05	paperbench	-	accept-gap	accept-gap	accept-gap	false
no-typed	corpus-units/all-in-one/C06/unit.core.sexp	all-in-one.C06	paperbench	-	accept-gap	accept-gap	accept-gap	false
no-typed	corpus-units/bam/C05/unit.core.sexp	bam.C05	paperbench	-	accept-justified	accept-justified	accept-justified	false
no-typed	corpus-units/bam/C06/unit.core.sexp	bam.C06	paperbench	-	accept-gap	accept-gap	accept-gap	false
no-typed	corpus-units/bbox/C02/unit.core.sexp	bbox.C02	paperbench	-	accept-gap	accept-gap	accept-gap	false
no-typed	corpus-units/bbox/C04/unit.core.sexp	bbox.C04	paperbench	-	accept-gap	accept-gap	accept-gap	false
no-typed	corpus-units/bbox/C05/unit.core.sexp	bbox.C05	paperbench	-	accept-gap	accept-gap	accept-gap	false
no-typed	corpus-units/bbox/C06/unit.core.sexp	bbox.C06	paperbench	-	accept-gap	accept-gap	accept-gap	false
no-typed	corpus-units/bridging-data-gaps/C03/unit.core.sexp	bridging-data-gaps.C03	paperbench	-	accept-gap	accept-gap	accept-gap	false
no-typed	corpus-units/bridging-data-gaps/C05/unit.core.sexp	bridging-data-gaps.C05	paperbench	-	accept-gap	accept-gap	accept-gap	false
no-typed	corpus-units/fre/C01/unit.core.sexp	fre.C01	paperbench	-	accept-justified	accept-justified	accept-justified	false
no-typed	corpus-units/fre/C03/unit.core.sexp	fre.C03	paperbench	-	accept-gap	accept-gap	accept-gap	false
no-typed	corpus-units/fre/C04/unit.core.sexp	fre.C04	paperbench	-	accept-defeated	accept-defeated	accept-defeated	false
no-typed	corpus-units/ftrl/C01/unit.core.sexp	ftrl.C01	paperbench	-	accept-gap	accept-gap	accept-gap	false
no-typed	corpus-units/lbcs/C03/unit.core.sexp	lbcs.C03	paperbench	-	accept-gap	accept-gap	accept-gap	false
no-typed	corpus-units/lbcs/C05/unit.core.sexp	lbcs.C05	paperbench	-	accept-gap	accept-gap	accept-gap	false
no-typed	corpus-units/mechanistic-understanding/C02/unit.core.sexp	mechanistic-understanding.C02	paperbench	-	accept-gap	accept-gap	accept-gap	false
no-typed	corpus-units/mechanistic-understanding/C04/unit.core.sexp	mechanistic-understanding.C04	paperbench	-	accept-gap	accept-gap	accept-gap	false
no-typed	corpus-units/pinn/C01/unit.core.sexp	pinn.C01	paperbench	-	accept-justified	accept-justified	accept-justified	false
no-typed	corpus-units/pinn/C03/unit.core.sexp	pinn.C03	paperbench	-	accept-gap	accept-gap	accept-gap	false
no-typed	corpus-units/pinn/C05/unit.core.sexp	pinn.C05	paperbench	-	accept-gap	accept-gap	accept-gap	false
no-typed	corpus-units/rice/C01/unit.core.sexp	rice.C01	paperbench	-	accept-justified	accept-justified	accept-justified	false
no-typed	corpus-units/robust-clip/C02/unit.core.sexp	robust-clip.C02	paperbench	-	accept-gap	accept-gap	accept-gap	false
no-typed	corpus-units/robust-clip/C03/unit.core.sexp	robust-clip.C03	paperbench	-	accept-gap	accept-gap	accept-gap	false
no-typed	corpus-units/robust-clip/C07/unit.core.sexp	robust-clip.C07	paperbench	-	accept-gap	accept-gap	accept-gap	false
no-typed	corpus-units/sample-specific-masks/C05/unit.core.sexp	sample-specific-masks.C05	paperbench	-	accept-justified	accept-justified	accept-justified	false
no-typed	corpus-units/sample-specific-masks/C06/unit.core.sexp	sample-specific-masks.C06	paperbench	-	accept-justified	accept-justified	accept-justified	false
no-typed	corpus-units/sapg/C01/unit.core.sexp	sapg.C01	paperbench	-	accept-gap	accept-gap	accept-gap	false
no-typed	corpus-units/sapg/C02/unit.core.sexp	sapg.C02	paperbench	-	accept-gap	accept-gap	accept-gap	false
no-typed	corpus-units/sapg/C06/unit.core.sexp	sapg.C06	paperbench	-	accept-gap	accept-gap	accept-gap	false
no-typed	corpus-units/self-composing-policies/C01/unit.core.sexp	self-composing-policies.C01	paperbench	-	accept-justified	accept-justified	accept-justified	false
no-typed	corpus-units/self-composing-policies/C04/unit.core.sexp	self-composing-policies.C04	paperbench	-	accept-gap	accept-gap	accept-gap	false
no-typed	corpus-units/self-expansion/C03/unit.core.sexp	self-expansion.C03	paperbench	-	accept-gap	accept-gap	accept-gap	false
no-typed	corpus-units/self-expansion/C04/unit.core.sexp	self-expansion.C04	paperbench	-	accept-gap	accept-gap	accept-gap	false
